,video_id,comments
43,eL_IvV_C8k0,"['Betul cakap opah ✅', 'Opa tercinta upin dan upin', 'Siapa yang rindu mama\n\nYg setuju like dibawah\n👇', 'Mak sorang boleh jaga 10 ank ,10 ank belum  tentu boleh jaga mak sorang...\n#jagamak', 'SEDIH YE TEGOK MACAM NAK NAGGIS LA', 'Reeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee', '😭😭😭', 'Cghis dia dgn fhfav', '😭😭😭', 'aku pun rindu abah semoge selamat dunie akhirat ammin']"
44,10tBetLN-xs,"['Bhs nya inggris, subs nya indo 😂', '👋👍👍👍🎉🎉🎉', 'Congratulations', 'Hebat!!!😊', 'Assalamualaikum', 'wpy keren salam dari indonesia', 'Kraken hadir 😊', 'terbaik team, jalan cerita yang sangat beri inspirasi 🥲👍', 'Hebat 1 team', 'Terbaik zahir n team']"
45,nI593GHZXXA,"['Bagus  la lagu nya,salam dari indonesia😭😭😭🤭🤭', 'Mantap laahhhhh video niiii', 'TERBAIK', 'Walaupun tak berapa nak sedap lagi dia tapi muzic video nya besss.apa pun tahniah les copaque', 'team 2. mantap! menarik video ni', '🎉terbaik', 'Terbaik LCP. Mohon wujudkan watak Lee. Seorang yang power main bola 😆', 'Tahniah kerana sudah  10 tahun berkarya, secara langsung telah mendabik karya seni sebagai wadah terbaik malaysia.', 'Salam dari binjai ❤', 'Berapa jarak umur kak ros dgn upin ipin..dh byk kali tanya tapi ttp tk pernah dpt jawapan']"
46,U_ZpfLaA71k,"['Lagi nunggu episode kak ros nikah sama abang izz...', 'Aku saat nonton kris siamang tunggal Bikin Aku sedih', ""That cool 👍😎 I love malaysian animation😊😊😊success Les'coupaque upin ipin SO BEST 👍👍💯💯💯💯"", 'Ni chanel dah balap chanel windah basudara same gadgetin', 'UPIN IPIN KOK LU KAGAK GEDE2 MASIH KECIL AJE GEDE DONG DARI KEMAREN MASIH BOCAH AJE ....TOLONG DONG UPIN IPIN JGN BOCAH MULU BOSEN... UPIN IPIN ADA TH 2007 HARUSNYA SEKARANG UMURNYA DAH 15 TH.. LAH INI BENTUK MASIH BOCAH 🗿', 'Buatlah episode baru Upin Ipin ""aku sebuah mainan""', 'Semangat terus lescopaque, Upin Ipin kst memang op,mau nunggu Puteri the movie min.', 'Telat 34 menit', 'ini bukti yang orang malaysia buat upin ipin', 'Wow nyanyi nya bagus Dan keren']"
47,GZSC7U8Fuig,"['https://youtu.be/xI6_Am-8vkA', 'Suka filmnya', 'Impossible im in Brunei not Malaysia sad', 'UPIN & IPIN', 'Why Mail sells fried chicken but he roasts the chicken?', 'Saya orang indonesia suka upin ipin', 'Episode gila bola, kapan?', 'Kenapa ? Upin Ipin tak besar besar ? tengok tu BoBoiBoy dah besar', 'My Talking Angela 2', 'menjadi lebih baik saya benci rancangan tv ini rancangan tv anda menyebalkan skrip bunyi dan dipaksa untuk mengatakannya']"
48,tHd-JJHkVs4,"['hey kau tak lupe Fatimah ke?', 'Wow berapa RM ni', 'Adek akak keee???', 'Saiz', 'saya      Dhia', 'Salam dari indonesia', 'Kak ITU siapa kak abang nya kakak ya?', 'Saye malasie salam😁😄', 'salam dari Malaysia', 'Yg ehsan lucu🥰🥰🥰']"
49,Tv9vc1hIUfw,"['Kak bisa gak lagu Upin Ipin Muharam safar plissssss aku udah like komen dan share dan subscribe tolong di  bikin ya 🙏🏻', 'WHAT 2 JOIN ME', 'Saya bisa bahasa malaysia sikit karna upin ipin la 🤭', 'TAPI INI  GK BAGUSSSSSSSSSSS', '🥺', 'Betul betul betul...😘', 'Tolong ke balik kan cukup jasmin', '🇲🇾❤️🇮🇩🇬🇧🇸🇬', 'Lagu baru', 'Hiks tvku rusak:-)💔😭']"
50,OLrQ5OCVGTU,"['😃🤣🤣🤣', 'Hai warga malaysia', 'Asyifaa Umairah Binti Suhairi ☺️', 'KALIAN    SUKA  SIAPA  UPIN  ATAU MEI  MEI  ATAU   FIZI  ATAU  YANG  LAIN  NYA  \nSAMA  KALIA  SUKA  WARNA  APA  TULIS  DI  KOLONG  KOMENTAR   KALAU  GAK  SUKA  DI  LIKE  AJA', 'Aku indonesia mau susanti lah', 'tukang jahit gada karya, masang bendera kok kebalik', 'Fatimah mane?', 'Tuliskan tujuh baju ipin-ipin', '1 pesan baju ipin-ipin 10 antarkan', 'Nxjxxu']"
51,Db9rzdmgD8s,"['👍🇲🇨🇲🇾', 'Sebagai orang yg suka nonton film upin ipin, Sebenernya karakter suara susanti ini sudah sering ganti beberapa kali. Namun karena tokoh susanti di film ini bukanlah tokoh yg sering nongol otomatis lama lama pun kita akan terbiasa dengan setiap perubahan suasana. Akan berbeda bila si tokoh utama yg telah beberapa kali episode muncul semisal upin ipin kak ros dan tok dalang opah. Akan terasa banget perubahannya', 'geram la indonesia ni ko pergi , indon la , kita berpisah pergi pergi 🤬🤬🤬🤬🤬🤬🤬🤬🤬', 'Bikin buat aiya susanti kayak dulu', 'Semoga semua jalan dengan lancar', 'Lebih Suka Yang Lama Sih Suaranya', 'Aku baru tau kalo khansa pengisi suara susanti yang baru tapi suaranya mirip rafathar anak raffi ahmad artis dari Indonesia', 'Meski umur saya sudah hampir 40 tahun, saya suka nonton film upin ipin. Ada 1 episode yg bikin saya terharu mau nangis saat nonton episode Susanti pamit mau ke indonesia. Padahal hanya film anak-anak, tapi sungguh sedih saja rasanya kalau sampai film upin ipin kehilangan sosok karakter susanti. Karena menurut saya seru dan menarik nya film upin ipin ini adalah berkumpul nya anak anak dari beberapa etnis misal jarjit dari india, mei mei dari china, susanti dari Indonesia, dan upin ipin dari malaysia yang saling melengkapi.', 'Ini suara susanti yang baru ya?? Ga lucu , bagus suara susanti yang lama', 'Aku indonesia kaya susanti']"
52,Q3J4oXNzfZk,"['kambing kene tai sapi\nbasikal masuk parit \nbombe juge masuk parit', ""Abang bomba it's good."", 'Lucu la🤣🤣🤣🤣🤣🤣', 'heheheh tugas bomba lebih daripada itula\n1. padam api\n2. ajar kanak2 berani', 'Bomba ni penyelamat 🐱 atas pokok ikan di darat', '🚒🚒😃😃', 'Tugas damkar lebih daripada itu, damkar ini penyelamat, kucing diatas pohon, kerbau masuk pagar, kuda terlepas, ular dalam rumah, kami menyelamatkan semuanya\n\nversi indonesianya😁🙏', 'tau gk atri Bomba\nbomba artinya pipa', 'Joke:\nKUCING atas POKOK \nOrang atas POKOK\nKerbau masuk parit\nOrang masuk parit \nKuda terlepas\nAnak orang terlepas\nUlar Dalam rumah\nOrang buat masalah\nKATA ""TUGAS BOMBA LEBIH DARIPADA ITUU""', 'Bomb apa yang selmatkan kita']"
53,nQdMXLRKoQk,"['ghjjkl/jyuiop', 'Anak saya paling suka film upin ipin 👍', 'Les copaque tetap berjaya terus berkarya..', ""Maju terus les' copaque terus berkarya..salam dari Indonesia🇮🇩"", 'KANGEN GRAFIK YANG DULU', 'Ok', 'Betul-betul betul', 'keren', 'Assalamualaikum, this is one of the favourite you tube channel of my kids😍.', 'Upin & lpin Episode Baru Datang ""Hari Nasional Siapa Kita? lndonesia Hari Pahlawan""']"
54,N9BENgjlMd4,"['Lama nyeee Raju tak kembali ingat Rajo yang waktu 2020', 'Kenapa Raju Nak Jadi', 'Sunsanti dan Raju dah tahu tapi cikgu Upin Ipin pun suara dia lain', 'Mood 1:😏😎 \nMood 2:😅\n \nMood Rajuuuuu', 'Tunggu cikgu jasmine jadi cikgu besar😅', 'hebat', 'Kau ni ape kau tinggal sini ke upin be like\n\nUpin:ape dia cakap tu Rajoo', 'Pantasan beberapa hari yang lalu. Sy kaget lah Raju ko bisa pendek beda di 2007 kalo 2007 punya tinggi', 'Raju kembali menjadi glowing', 'Rajuu💀']"
55,ohmPqeXDMNY,"['Saya ada 8 kad choki choki upin ipin dan satu saya jumpa dekat rumah adik saya 1 rare dan satu lagi di koyak adik perempuan saya saya ada 5 rare lepas tu jumpa yang satu lagi saya ada 6 kad rare', 'Saya pun ada kad itu', 'Kan sudah ada iklan di Indonesia ini', 'Juu\n\n . ngurus opppp', 'Ttmtttmmtjttjttmttmmmmtk', 'Ponn mlm', 'Kak cuba buat video upin ipin main boomerang', 'Saya ade banyak tapi habis hilang', 'Udah punya malah ilang dan dapat nya tok dalang', 'Saya jugak banyak']"
56,KfsJthi_4AU,"['😂😂😂😂kak ros dah malu', 'Opah kan dah malu biar ditipu tetangge jangan ditipu perasaan 🗿', 'Cantik banget ya kak ros  masa kecil 😄😅😄😄😄😄', 'Kak ros suka zl', 'Gitu la anak saya tapi Xblf', 'Opah baik akak ros garang tapi baik juga gitu😊', '😎', 'kakrue  malu', 'Apa tajuk ini?', 'b']"
57,8T-FDZLpDiQ,"['Mom and Kids in les coapque', 'Tapi', 'terimah kasih susanti sudah menghormati indonesia', 'Selamat upin & ipin', 'tahniah upin ipin💚', 'Selamat upin ipin😊,dan kartun produksi lescopaque kalian terbaikk..\n\nAsli suka banget sma upin ipin,dari aku msh kecil bgt,same skrng...emng bnr..upin dan ipin selanyaa', 'Tahneah team LCP!', 'Selamat team👏🏻', 'Conggrate', 'Well done 👍']"
58,LWsXX2TNOnE,"['Menunggu upin ipin movie yg baru..hehehehe..', 'Wowo', 'Mane Susanti', 'lah susanti gak di ajak', 'Sedap nya suara asyiela putri 😊😊', 'A', 'Udah lama gak liat Asyiela terakhir liat waktu kecil baru tau ternyata seumuran', 'Hai saya dari indonesia saya bisa cakap bahasa malaysia pelakonnya mirik macam suara upin ipin 🙂🙂🙂🙂 saya mau tanya  kawan kawan itu apa karena saya tak hafal  saya cuma tahu setengah bang', 'Halo saya dari Indonesia 🇲🇨', 'Susanti TDK ada 😭😭']"
59,ATdX2i7PADI,"['Emang indo jelek ha', 'Walaupun kurang paham artinya ttp gas Nonton', 'Ayo bang semangat bang untuk membuat pidio upin dan ipin', 'Bang kenape tak buat vidio upin dan ipin bang kapan dibuat nya', 'Rumah!', 'saya suka nonton upin ipin dari umur saya 2tahun', 'malaysia 😆', 'Walaupun saya dari Indonesia tetapi barangan buatan Malaysia juga terbaik salam dari Indonesia 💀', 'Rumah', 'Komen versi indo dan malay']"
60,Mp9NArsU7YA,"['lah kovidiyoa ada saya tidak tahu 🤔 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔 saya ini vidiyo Asli di You tube 📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽📽', '8\n\nk', 'Kembalikan Negara Singapore Kami Habis Bentrok Ras Kan Kalian', 'Menurutku grafik yang sekarang terlalu 3D jadi agak aneh vidionya', 'Les copaque kapan nak buat Upin Ipin Neo santara dr animals', 'Semangat terus lescopaque, dengan ada ini, semakin banyak orang yg bisa bantu lescopaque kerja bagi pelajar,dan aku lagi nunggu episode baru min🤣👏', 'Les copaque buat lah kerjasama dgn Doraemon lagi mcm ultraman ribut tu, pasti menarik, sbb ble ketengahkan budaya kedua2 negara dan doraemon juga sama mcm upin ipin ada nilai persahabatan dikalangan kanak2...pasti menarik👍', 'Terbaik', 'terbaik 👍🏻👍🏻👍🏻', 'Puteri bila nk keluar ???']"
61,jKU-FjfEXPw,"['Sampai abng salleh menyapu sampah sampai ke pasar', '🤣🤣', 'Kak Ros belike\n\nBla bla bla bla bla  bla bla bla', 'A bang salleh Kenamasuk dalam sungai 😂😂😂🤣🤣', 'Haah habis salleh jatuh kat sungai wkwk🤣', 'Kak ros lari macam 😂', 'Gyros pooping than eat inside eczema Mid-America Santee 😍😍😍🥰🥰🥰🥰', 'Kak Ros cakap memang tak paham\nMacam mana Abang Saleh boleh paham', 'Masuk rebam ayam🤦', 'Kak ros ini nak cerita dengan abang salleh(abang \nSalleh menyapu di pasar ke  abang salleh di rumah\nAyam abang salleh memancing last kali abang salleh dah kena makan dengan ikan🤣🤣🤣🤣🤣']"
62,GJ61dOWVvXg,"['goiuupuiytre', 'Salam dari indonesia', '0:45 anak itu  namanya siapa', 'Min Upin Ipin kalo udh gede terus ada rambut itu gambarannya kyk gimana ya kan lagi itu pernah di kasih tau gedenya botak gmna min klo gedenya ada rambut gimana gambarannya sekian dari saya assalamualaikum warahmatullahi wa barakatuh', 'Rabu 9 oktober 2022 Piala FF 2022 Pertandingan Antara Malaysia Upin & lpin VS Susanti lndonesia Jam 20.00 WIB LIVE Nobar lndosiar', 'mantap min', 'Upin Ipin tahu sebesar', 'Semangat terus lescopaque,min buat episode cikgu jasmin comeback,dah rindu min, keringat masa noltagia bersama cikgu jasmin', 'Salam dari Brunei', 'Salam dari menaru U2']"
63,zRtIp16fBr4,"['kat mana? konset upin ipin', '😆lala👍👍👍👍👍👍👍👍👍', 'Upin-ipin', ""the I'll be you go nice"", 'AKU SUKA SAMPAKI TIDUR WAK TU NON TONG FILEM INI', 'SEMOGA BISA KE INDONESIA YA TEATER MUSIKAL UPIN IPIN. SAYA MINAT SANGATLA FILM UPIN IPIN NII.. saya Dah Tua 27 thun tp nonton upi  ipn jg. SALAM DARI INDONESIA SUMATERA UTARA', 'Rnxbfb', 'Les Copque betul ke upin ipin meningal indo banyak pala tao', 'Bali Indonesia hadir 🙏🙏\nSemoga semakin sukses dan berjaya 👍👍', 'Di indonesia ada keh']"
64,ZKTPkCXpziU,"['siapa rindu dia like comment dan share                  ok guys bye', 'Saye rindu cikgu tiger', 'Saya', 'Fkxoskdkxk kckckckfkxlflxk vzncifkfkfkgkgjf', 'Fjcisixmj kzkcio ckckxkckfkz#&', '😁😁😁😁', 'Gifipfpk', 'Ytyd7dofog', 'Fjfi', 'Saya']"
65,uyGlz0K254I,"['Pin Pin Pommm', 'Akak akak sehat selalu ye😊😊😊', 'Semoga nanti main di Indonesia', 'Saya dah besar tapi saya masih sukakan Upin Ipin sejak kecil', 'Waw.   besnya', 'Pipi pom🥰🥰🥰😻', 'inI lagi bes', 'Eh baru tau nenek kebayan G L O W  U P\n🇮🇩♥️🇲🇾\nSalam dari Indonesia :)', 'Dekat mana ni nak pergi', 'SAYE NAK KESITU LAH|SAYE SUKE LAH❤️❤️❤️']"
66,YmNhTXjPxqo,"['https://www.youtube.com/c/VhianOrianPutraLembaklembak1313/channels', 'Astagfirrullah   ,, ,\n          Subhanallah   ,,. ,\n                   Alhamdulillah  - -->\n        Lailahaillallah   .., ,\n  AllahuAkbar   .. .', 'Saya dari indo tinggal di palembang tapi saya tetap nonton upin ipin', 'Kok mesih belum ada', 'Saya suka tengok upin dan ipin tapi saya dah besar dan ade period', 'sudah la les kopek,upin ipin ni asyik terbaru semua MNC tv indon keluar dulu. channel malaysia tayang yg lama2 yg dh ditayang di sana saja. nama je upin ipin ni malaysia punya tp hakikat indon les kopek utamakan! baik prima tv9 tv3 ceria semua ulang byk. xpyh nak ckp malaysia sngt kalo xutamakan rakyat malaysia dulu dari rakyat indon. tukar je karton2 anda ke indon. kami dh cukup kecewa cara le kopek ni.👎🏻', '2024🏆🏆🏆🏆🏆🏆🏆🏆', 'panjang umur upin ipin 😄', 'Singapore bila boss?', 'Awal😭❤']"
67,QDBOOQUyEGs,"['Kaka❤', '😂', 'Ok', 'Pin pin pom!', 'Singapore Delete You a Video URL WebSite', 'Astagfirrullah   ,, ,\n          Subhanallah   ,,. ,\n                   Alhamdulillah  - -->\n        Lailahaillallah   .., ,\n  AllahuAkbar   .. .', 'Saya baru je pergi sini', 'saya mau tanya kenapa kartun upin ipin sudah tidak lanjutkan', 'Selamat hari kebangsaan malaysia salam dari indonesia...terbaiklah les copaque', 'Copaque production plis buat Ultraman ribut ada 8 elemental tanah,petir,angin,daun,api,air,cahaya dan kegelapan ye😁😁😁']"
68,OwIT48nCqWQ,"['Les copaque, saya mau nak cari HQ les copaque.', 'I love upin ipin.', 'Hebat lah', 'Akak akak apekah cinte torang indonesia 🇲🇨 suke upin ipin', 'Saye mau ke malaisye ni orang indonesie jadi saye tak bise ke malaisye sebab jauh lah ke sane dan mau ke studios nye juge', 'Says nak pergi situ tapi saya tak tau tu Kat Mana😅', '😇💛🤗👱\u200d♂️', 'saya suka upin ipin😍😄😭', 'Astagfirrullah   ,, ,\n          Subhanallah   ,,. ,\n                   Alhamdulillah  - -->\n        Lailahaillallah   .., ,\n  AllahuAkbar   .. .', 'Saya memang minat upin ipin daripada dulu sampai sekarang tapi yang soalan nya bila upin ipin besar?😅']"
69,2YmcVxP5gZA,"['Salam dari jawa', 'Hai saya dari indonesia seronok tengok upin ipin, saya jadi boleh bercakap bahasa melayu', 'Salam dari indonesia yee\nDari Kalimantan', 'Paling saya tk suka ada channel dari Indonesia tak pasal2 animasi tu dari Indonesia', 'Christianity.👼🧑\u200d🎄🤵👰🤰🤱❤️❤️\u200d🩹⛪💒', 'Salam dari surabaya', 'Salam dari indo', 'Ko tidak di bikin karaktr baru sepupu susanti', 'Kenapa tidak bikinteyata mak  abah  ter yata masi ada', 'Salam dari bogor😁']"
70,5QRdnEFVaCg,"['Seru sekali penuh tawa', 'Christianity.', 'uuuu jelek la', 'Bang buat film Upin Ipin mengisahkan kenape Mak Abah dia meninggal.. saya ingin tahu sangat', 'Nice', 'P', 'Awal yey 🎉', 'jatuh gaungggg', 'assalammualaikum upin ipin bila lagi ada yg terbaru', 'Wih keren juga ye \nPasti rame tu']"
71,_s2zCMemD54,"['gx\nK тщ08б \nЖЛ. Г/', 'upin ipin adalah kartun kegemaran saya,teruskan kartun upin ipin dan salam saya orang indonesia', 'Happy birthday Indonesia', 'Semangat terus lescopaque', 'Selamat hari kemerdekaan republik yang ke 77 merdeka!!', 'Mantap', 'Assalamualaikum pak haji apa kabar', 'nama saya haziq', 'Hai', 'Yxufuduvu6sufo57suguudjjcotduffiffudduddidd']"
72,8-bKLU-HcyA,"['Dah selevel Disney🥰😍semoga lebih banyak lagi animasi Malaysia yg dapat menyaingi Disney..animasi Kita dh sampai ke Jepun dan 72 negara lain..❤️🙏🏼', 'Kapan tayang ya video nya', 'Kelihatan nya monyet sudah mati r.i.p monyet🐒', 'Bila nak start ni, lama dah tunggu', 'Power oi!', 'Suka film ini', 'Makin sadis je', 'Film yg ditengok ehsan kah', 'Bile nii', 'balas dendam harimau']"
73,kbUdKsTNhpI,"['Eahh bukanke biasanya channel ni tutup komen?', '0)', ""Les'copaque boleh korang buat lagu pin pin pom karaoke kat youtube?"", 'Vvcj', 'RUMAH SESAT NGENTOT dipen*ur', 'Serius, lagu ni memang sedap didengari. Tiada yang dapat mengalahkan lagu ini', 'Pin pin. Pom!!!!', 'pinpinpom', '♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍', '? 76']"
74,wR2hdmj7Y-E,"[""Saya suka cerita Upin dan Ipin Iqra'.💖"", 'Kene harus tunggu bulan Ramadhan kan', 'Dari kecil aku suka Upin Ipin dari 2008 salam dari Indonesia 🇮🇩🇮🇩♥️🇲🇾🇲🇾', 'Alhamdulillah.. Jumpa malam tadi di Masjid Ibnu Sina..', '😇', 'Semoga ramadhan tahun depan episode baru upin ipin iqra bisa meluncur aaamin ya robbal alamin🤲', 'Semoga tayang di tv Indonesia tentang agama Upin Ipin, buat asah anakku', '...', 'Tahniah kepada upin dan ipin', 'Ucapan sepatah 2 kata dari ustaz rasa tumpang gembira n terharu 😊😊😊 terima kasih ustaz atas ucapan n doa yang ustaz kata kn.. mudah2an segala nya dimakbulkan n diperkenankan amin amin aminnnn😍😍😍']"
75,FadaSXKRlOM,"['U', 'Bismillah Alhamdulillah Upin Ipin 😇🤲😇', '6:35 Caitlin Sanchez Time Lapse', 'Dua tiga pulau Papua aku suka jarjit', 'Ipin upin memang lucu', 'Aaa', '🇺🇸🇺🇸🇮🇩🇮🇩❤️❤️', 'Ppp', 'Lagu nya enak buat di denger', 'Upin & ipin animasi yang bagus']"
76,cUV4ooy84OM,"['Satr\nJkkohk nkvvhmmjmmlhhk', 'Les copaque Buat Upin Ipin siammang tunggal 2', ""Assalamualaikum dan hai Les ' Copaque.. Saya tahu smua org nk Upin dn Ipin jdi besar atau dewasa.. tkpe saya faham sbbnya Animasi Upin dn Ipin untuk kanak-kanak dn Umum.. Tapi bila tgk cerita Upin dn Ipin yang lama.. Apa la jadi kat Cikgu Jasmin.. ada tak cerita yang mereka berjumpa dengan Guru mereka semula.. saya tahu pihak anda ada banyak cerita dn mungkin cikgu Jasmin ni pun salah satu darinya.. seronok jugalah.. bila diorang buat lawatan sekolah mereka dan bila mereka sampai ke lokasi lawatan sekolah tersebut.. lepas tu jumpa semula dengan cikgu mereka iaitu Cikgu Jasmin... /Kisah persaudaraan Fizi dan Ehsan ke.. ye memang rumah mereka bersebelahan atau mereka berjiran.. macam mana diorang tahu yang diorang tu adalah saudara darah daging.. kalau betul la yang fizi dn Ehsan ni bersaudara.."", 'Upin & lpin Episode Baru Datang Judulnya ""Hari Merdeka Garuda Susanti lndonesia""', 'Kak tolong buat kan episode piala dunia plisss', 'Aku mau old upin&ipin kembali !!!', 'Kapan nihh bikin episode terbaru Upin dan Ipin uda kangen nonton Upin dan Ipin uda lama kok ngak bikin episode terbaru sih 😭😭😭', 'Mantap', 'Aaaa', 'Sama eh kalian bisa bhs malaysia kh']"
77,JYihx92vB1c,"['Upin dan Ipin masih perawan ke..wkkwk', 'aaa saya ada soalan apa jadi rainbow telur masa movie tu?', ""Akak menghiburkan saya dari saya umur 1 sampai ke umur 11 terima kasih akak Dan let's copaqure☺️"", 'Siapa tengok berulang-ulang kali like di bawah 👇', 'Dah boleh ajak tido ni', 'Ingat masa akak kecik dulu comel sangat dan terima kasih kepada akak dan studio yang lain untuk menghiburkan kami semua \n\n\n   Tq untuk semua 300k\n👇👇👇', 'Susah lah tu nampak ye nak buat suara upin ipin ye', 'Akak~nama kakak hampir nama saya tau nama betul saya Dalam YouTube nampak je nama Ara', 'Akak betul ke upin ipin dah takde ramai dekat tiktok cakap upin ipin dah mati', 'Lah akak ni ke yang buat suara Upin Ipin bagusnya semangat ya kak ♥️']"
78,UxBgRn7lY6c,"['nak joind tapi kecik lagi', 'susah ternyata buatnya 😱😱', 'Saya Dari Indonesia, Hobby Saya Edit Video, Tapi Bikin Animasi Susah', 'Cerdas,animasi sepanjang masa.luar biasa', 'TATA🤣🤣🤣😂😂😂😂🥰🥰🥰😘😘🥰🤣🤣🤣🤗🤗🥱🥱🤭🤭🤫🤭🤨🤔🤔🤔🤔🙄🙄🙄😦😦😮😮😮🤫🤭', 'Ya', 'Bile musim 16 nak keluar lame kite orang  tunggu \n👇', 'Mcm nak htr tp x yakin dgn diri sdri..😅 rugi je study graphic design haishhhh', 'Kat mana nak hantar artwork', 'Akak nama saya ata salam kenal saya dari Indonesia 🇲🇨🇲🇨🇲🇨🇲🇨😃😙😀']"
79,hEX1G2yOpR4,"['Euhoxjujno', 'Tolong upin ipin doa 21/7/2022 tak hujan bole ak?', 'upin ipin buat lah cerita silat macam cita mat kilau yang setuju like', 'Indonesia hadir bang😀😀', 'Kembalikan rajoo', 'Tolonglah tayangkan lagi upin ipin musim 1 dengan grafik yang tidak di ubah/sifat upin ipin dulu yang gk di ubah', 'Up in dan ipin selalu seronok dari saye umur 4 tahun upin ipin selalu menghibut saye💕\n\nTerime kasih upin ipin dan penciptanye💕😊', 'Semangat terus lescopaque', 'Boleh saya tanya? Bila Upin Ipin dan kawan-kawan akan tamat sekolah tadika?', '👍👍👍😄😄😄']"
80,Cm12IKP3jkE,"['upin ipin menirukan d.o.a', '😆😆😆😃😃🤗🤗🤗😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃🐇', 'Teringin nk tgk muka cg jasmine balik , macam mane ye muka dia sekarang??', 'Les copaque buat episode Ultraman ribut 3', 'Kenapa sekarang upin ipin macam tontonan bayi jeh aku suka versi old mereka.', '😞upin ipin ho no 😩', 'Bila puteri nk keluar trailer', 'Semoga LES COPAQUE terus maju👍😉', 'INDONESIA MALAYSIA Cerita Kisah Nyata Pin Pin Pom Batu Delima Naga Sakti VS Kereta Hantu Berguna Rangkaian Kereta Setan KRL Seri Tokyu 8500 Rangkaian Kereta Itu Dalam Berhantu/Kereta Hantu/Setan Manggarai Tok Dalang VS Nenek Kebayan', 'Wow']"
81,f_m5mJLk1jc,"['Salam dri Jakarta', 'Semangat', 'Ada Indonesia, keren dan tetap semangat les copaque production', 'Semangat terus LES COPAQUE 👍😉', 'Cuba awak balik kan upin ipin macam dulu sekarang cengeng dulu x cengeng', 'Salam dari indo', 'Aku Indo. :)', 'Tapi kenapa tak hantar kat malaysia. Sokong Malaysia', 'Sukses terus slam dri indonesia', 'Semangat terus lescopaque,dan berjaya terus']"
82,DlIrSM0usxY,"['Happy 16m subscribers les co paque🎉🎉', ""Hi! I have sent a message through email to talk about collaboration with Les' Copaque Podcast  ,  hope to hear from you soon, Thanks!🥰"", 'baguslah nada moderator ni', 'Bang cuba buat episod kedatangan cikgu jasmine', 'Heloh', 'Selamat ya 16 Juta Subscribers, semoga sehat selalu ya. (Salam dari Indonesia)', '0:10\n1:00\n10:00\n1:00:00', 'Upin Ipin grafik Majapahit no counter 🗿', '""Dua tiga kapal berlayar di samudera\nAyo sahabatku kita bergembira\nBermain bernyanyi bersama\nMenikmati indahnya dunia\nsahabat untuk selamanya \nBersama untuk selamanya \nKau dan aku sahabat \nUntuk selamanya setiaaaaaaaaa""', 'mohon maaf saya suka sihhhh lihat upin ipin, tapi masalahnya orang tuanya upinipin kok tidak di tampakkan tolong di tampakkan dongggggggggggggggggg']"
83,soG2WH4MsLA,"['👌👌🌟🌟', 'Bang cuba biad episod kedatangan cikgu jasmine', 'Ajak semua anggota Senario masuk sekali dalam Animasi U&I dalam episode akan datang, pelawak lagenda tu.', '0:57 macam faham je nyanyi', 'Upin Ipin di bajak laut kan Mei Mei dapet peta harta lagi jadi apekah Ade part ke dua nya', 'Kembalikan Upin Ipin seperti dulu', 'semangat les copaque semoga sukses ya from Indonesia', 'Very nice', 'UPIn Ipin sekarang bencong ga kayak dulu seruan dulu', 'Dua Negara Sandara Malaysia Upin & lpin Sama Susanti Indonesia']"
84,sU4zMXwZoBc,"['Semangat terus lescopaque dan bisa mencapai 16 sucriber,dan lagi juga Jangan lupa episode barunya Upin Ipin ya min🤣👏👏👍.', 'Halo aku dari Indonesia', 'The English version of te voice is beatiful\nNorhafiza 💗', 'Inoaki ke tuu', 'Bila nk buat karnival upin ipin lagi', 'Hello Les Copaque: “lagu tiga kupang” tu PAGUT BATANG HIDUNG ke? Saya dah refer ke Dewan Bahasa Dan Pustaka, bukannya PAGUT tapi PATUK. PAGUT tidak digunakan, sejak kecil kami diajar PATUK.', 'Ija English slang Kelantan la rare. Hahahaha', 'Please add ms jasmine', 'min, saya izin share video https://youtu.be/rz4-nd9_0QE itu', 'Hai lescopaque coba mucalkan cikgu Jasmin lagi pliss 😭😭😭']"
